location_name,pc,time,pc_scores,cases,cases_first_derivative,cases_second_derivative,cases_first_derivative_smooth,cases_second_derivative_smooth
Baltimore,2,2020-06-23,0.02101702830943204,7635.0,33.5,-5.75,53.25,0.0018750000000071765
Baltimore,2,2020-06-24,0.01965378277942249,7652.0,37.5,12.25,53.9749999999999,0.20749999999999355
Baltimore,2,2020-06-25,0.02140301416395631,7710.0,58.0,3.75,54.2249999999999,0.4537499999999799
Baltimore,2,2020-06-26,0.020925114660291386,7768.0,45.0,-9.25,54.32500000000028,0.7681249999999867
Baltimore,2,2020-06-27,0.018673012032947373,7800.0,39.5,9.75,53.4749999999999,1.0587500000000094
Baltimore,2,2020-06-28,0.015571711453110862,7847.0,64.5,14.75,53.0999999999999,1.3225000000000255
Baltimore,2,2020-06-29,0.014566551053575596,7929.0,69.0,-4.5,54.1500000000001,1.5750000000000004
Baltimore,2,2020-06-30,0.018570765596126294,7985.0,55.5,-4.5,54.875,1.778124999999989
Baltimore,2,2020-07-01,0.023475741019498973,8040.0,60.0,8.0,55.9749999999999,1.9775000000000096
Baltimore,2,2020-07-02,0.02303531170597236,8105.0,71.5,2.25,58.75,2.228749999999992
Baltimore,2,2020-07-03,0.018992317438417575,8183.0,64.5,-10.25,61.72500000000037,2.4831249999999847
Baltimore,2,2020-07-04,0.012282060302890198,8234.0,51.0,-7.0,64.875,2.7306250000000207
Baltimore,2,2020-07-05,0.008597151165809702,8285.0,50.5,-1.5,69.52499999999964,3.0712500000000325
Baltimore,2,2020-07-06,0.008113157394234844,8335.0,48.0,1.75,73.39999999999964,3.4681249999999864
Baltimore,2,2020-07-07,0.010612256697924398,8381.0,54.0,5.0,76.72500000000036,3.823124999999982
Baltimore,2,2020-07-08,0.012009497219893868,8443.0,58.0,7.5,81.15000000000055,4.138125000000014
Baltimore,2,2020-07-09,0.013674516091815506,8497.0,69.0,15.5,86.59999999999944,4.373125000000004
Baltimore,2,2020-07-10,0.01434076616586458,8581.0,89.0,19.5,90.9250000000002,4.5837499999999975
Baltimore,2,2020-07-11,0.01589714699930244,8675.0,108.0,9.75,94.9250000000002,4.814375000000006
Baltimore,2,2020-07-12,0.01639231710558416,8797.0,108.5,-5.75,100.04999999999927,4.956875000000026
Baltimore,2,2020-07-13,0.01687309713992195,8892.0,96.5,11.0,105.25,5.004375000000005
Baltimore,2,2020-07-14,,,,,,
Baltimore,3,2020-02-13,,,,,,
Baltimore,3,2020-02-14,,,,,,
Baltimore,3,2020-02-15,,,,,,
Baltimore,3,2020-02-16,,,,,,
Baltimore,3,2020-02-17,,,,,,
Baltimore,3,2020-02-18,,,,,,
Baltimore,3,2020-02-19,,,,,,
Baltimore,3,2020-02-20,,,,,,
Baltimore,3,2020-02-21,,,,,,
Baltimore,3,2020-02-22,,,,,,
Baltimore,3,2020-02-23,,,,,,
Baltimore,3,2020-02-24,,0.0,0.0,0.0,0.0,0.005625000000000001
Baltimore,3,2020-02-25,,0.0,0.0,0.0,0.0,0.0075000000000000015
Baltimore,3,2020-02-26,-0.057247597013618916,0.0,0.0,0.0,0.0,0.010625
Baltimore,3,2020-02-27,-0.01769987020174575,0.0,0.0,0.0,0.0,0.01625
Baltimore,3,2020-02-28,-0.007869840367734922,0.0,0.0,0.0,0.0,0.023750000000000004
Baltimore,3,2020-02-29,-0.0007430907047553166,0.0,0.0,0.0,0.0,0.029375000000000012
Baltimore,3,2020-03-01,-0.000811742204024956,0.0,0.0,0.0,0.0,0.03562500000000001
Baltimore,3,2020-03-02,-0.0415413741359005,0.0,0.0,0.0,0.025,0.049375
Baltimore,3,2020-03-03,-0.05214812361261363,0.0,0.0,0.0,0.07500000000000001,0.06875
Baltimore,3,2020-03-04,-0.05216721988038173,0.0,0.0,0.0,0.1,0.08750000000000001
Baltimore,3,2020-03-05,-0.015334591985242976,0.0,0.0,0.0,0.125,0.10625
Baltimore,3,2020-03-06,-0.018133392835249548,0.0,0.0,0.0,0.17500000000000004,0.14062500000000006
Baltimore,3,2020-03-07,-0.01651179744044803,0.0,0.0,0.0,0.25,0.19750000000000004
Baltimore,3,2020-03-08,-0.015030082901453346,0.0,0.0,0.0,0.4,0.2675
Baltimore,3,2020-03-09,-0.04348540451434045,0.0,0.0,0.0,0.55,0.34187500000000004
Baltimore,3,2020-03-10,-0.035966914537420965,0.0,0.0,0.25,0.6250000000000001,0.4068750000000001
Baltimore,3,2020-03-11,-0.040914232287178436,0.0,0.5,0.5,0.8,0.4756250000000002
Baltimore,3,2020-03-12,-0.0077061847263774075,1.0,1.0,0.0,1.1749999999999998,0.5793750000000001
Baltimore,3,2020-03-13,-0.015529183787086502,2.0,0.5,-0.25,1.575,0.71875
Baltimore,3,2020-03-14,-0.00367187769110132,2.0,0.5,0.25,1.925,0.8800000000000003
Baltimore,3,2020-03-15,0.006912702270703454,3.0,1.0,0.5,2.325,1.0500000000000005
Baltimore,3,2020-03-16,0.008125522404177113,4.0,1.5,1.0,3.3000000000000007,1.234375
Baltimore,3,2020-03-17,0.00653954168764419,6.0,3.0,0.75,4.6000000000000005,1.4281250000000003
Baltimore,3,2020-03-18,0.0017424555628987638,10.0,3.0,-0.75,6.1000000000000005,1.55375
Baltimore,3,2020-03-19,-0.0028409424922350335,12.0,1.5,0.25,7.574999999999998,1.7137499999999997
Baltimore,3,2020-03-20,-0.0010877556904517627,13.0,3.5,3.0,8.700000000000001,2.043125
Baltimore,3,2020-03-21,0.0052054415762590725,19.0,7.5,2.25,10.325000000000003,2.363750000000001
Baltimore,3,2020-03-22,0.014931700622604363,28.0,8.0,-0.25,12.874999999999995,2.586250000000001
Baltimore,3,2020-03-23,0.006691697338891985,35.0,7.0,0.0,15.975,2.7843750000000003
Baltimore,3,2020-03-24,-0.005075739182525685,42.0,8.0,6.25,19.400000000000006,2.98
Baltimore,3,2020-03-25,-0.017024322342426644,51.0,19.5,9.0,22.825,3.135
Baltimore,3,2020-03-26,-0.020751998486383313,81.0,26.0,5.25,26.85,3.21875
Baltimore,3,2020-03-27,-0.02708293223889255,103.0,30.0,1.75,30.700000000000006,3.269375
Baltimore,3,2020-03-28,-0.024429663349100652,141.0,29.5,-3.75,32.099999999999994,3.2687499999999994
Baltimore,3,2020-03-29,-0.01152628715515437,162.0,22.5,1.5,37.39999999999999,3.2649999999999992
Baltimore,3,2020-03-30,0.003325363032291412,186.0,32.5,14.5,45.5,3.3300000000000005
Baltimore,3,2020-03-31,0.004818896316989252,227.0,51.5,15.25,50.475000000000016,3.4268750000000017
Baltimore,3,2020-04-01,-0.00014751770053629957,289.0,63.0,8.75,54.95000000000002,3.4693750000000025
Baltimore,3,2020-04-02,-0.0016292322395309769,353.0,69.0,3.0,59.17499999999998,3.3906250000000013
Baltimore,3,2020-04-03,0.0021965424406686107,427.0,69.0,6.25,63.52500000000001,3.2775000000000007
Baltimore,3,2020-04-04,0.0033490005236977384,491.0,81.5,4.75,66.125,3.201875
Baltimore,3,2020-04-05,0.0048363661671002554,590.0,78.5,-25.25,68.25,3.125624999999999
Baltimore,3,2020-04-06,0.0031425899761510306,648.0,31.0,15.25,70.42500000000003,3.060000000000002
Baltimore,3,2020-04-07,-0.004876468862899581,652.0,109.0,66.25,71.02499999999998,3.0643750000000005
Baltimore,3,2020-04-08,-0.0069950221887897035,866.0,163.5,-3.0,73.25,2.8987499999999997
Baltimore,3,2020-04-09,-0.006525884877017301,979.0,103.0,-33.25,76.22500000000002,2.419375
Baltimore,3,2020-04-10,0.004904522276497186,1072.0,97.0,-5.25,79.87500000000007,2.004374999999999
Baltimore,3,2020-04-11,0.006098246142202757,1173.0,92.5,-1.5,82.10000000000002,1.81375
Baltimore,3,2020-04-12,0.005024790327648468,1257.0,94.0,-16.25,82.375,1.7500000000000004
Baltimore,3,2020-04-13,0.004157745060640877,1361.0,60.0,-16.0,84.10000000000002,1.7024999999999997
Baltimore,3,2020-04-14,0.006827532360933286,1377.0,62.0,4.75,86.19999999999995,1.681875000000002
Baltimore,3,2020-04-15,0.010628559668956955,1485.0,69.5,-10.0,88.5,1.6575000000000049
Baltimore,3,2020-04-16,0.012114973872748992,1516.0,42.0,2.25,91.45000000000003,1.5156250000000049
Baltimore,3,2020-04-17,0.0023752696630434497,1569.0,74.0,20.0,93.92499999999997,1.5012500000000006
Baltimore,3,2020-04-18,-0.004084677639179943,1664.0,82.0,15.75,91.52499999999998,1.5781249999999976
Baltimore,3,2020-04-19,-0.013197893831195233,1733.0,105.5,7.0,88.14999999999998,1.4474999999999998
Baltimore,3,2020-04-20,-0.006990322523992347,1875.0,96.0,-18.5,88.0,1.1562499999999962
Baltimore,3,2020-04-21,-0.004481634154804659,1925.0,68.5,3.75,89.97500000000002,0.9512499999999949
Baltimore,3,2020-04-22,0.0035286791856830543,2012.0,103.5,21.25,94.14999999999998,0.9331250000000044
Baltimore,3,2020-04-23,-0.0023378169198511266,2132.0,111.0,12.0,96.64999999999998,0.9187500000000032
Baltimore,3,2020-04-24,-0.0058446859132903605,2234.0,127.5,13.25,100.27500000000008,0.8368749999999981
Baltimore,3,2020-04-25,-0.012990531844038053,2387.0,137.5,-23.5,100.40000000000008,0.7275000000000009
Baltimore,3,2020-04-26,-0.00532599337001641,2509.0,80.5,-38.25,98.90000000000008,0.5762499999999993
Baltimore,3,2020-04-27,-0.0025297703772773966,2548.0,61.0,7.75,102.59999999999992,0.4706250000000015
Baltimore,3,2020-04-28,-0.012005279846259272,2631.0,96.0,19.5,104.79999999999997,0.5575000000000078
Baltimore,3,2020-04-29,-0.009288575658882576,2740.0,100.0,20.25,102.57500000000003,0.8156250000000059
Baltimore,3,2020-04-30,-0.004299992126448665,2831.0,136.5,38.0,99.77499999999986,1.01625
Baltimore,3,2020-05-01,0.010224979462299139,3013.0,176.0,3.75,100.25,0.9818749999999942
Baltimore,3,2020-05-02,0.013249287127620512,3183.0,144.0,-21.75,101.5500000000002,0.6624999999999948
Baltimore,3,2020-05-03,0.015310056260333675,3301.0,132.5,-39.75,101.67499999999997,0.2831249999999958
Baltimore,3,2020-05-04,0.016937302759543037,3448.0,64.5,-46.5,102.09999999999992,0.008124999999992966
Baltimore,3,2020-05-05,0.011794441768331547,3430.0,39.5,25.75,101.70000000000003,-0.0887500000000042
Baltimore,3,2020-05-06,0.0042650844853193886,3527.0,116.0,39.25,101.29999999999997,0.01000000000000263
Baltimore,3,2020-05-07,0.003996190079798366,3662.0,118.0,-39.25,102.90000000000008,-0.10749999999999282
Baltimore,3,2020-05-08,-0.00035085500094273896,3763.0,37.5,-34.25,104.85000000000014,-0.381249999999994
Baltimore,3,2020-05-09,0.005870161469620403,3737.0,49.5,34.0,107.45000000000003,-0.3018749999999951
Baltimore,3,2020-05-10,0.008683358922597712,3862.0,105.5,22.5,109.34999999999992,0.048750000000007176
Baltimore,3,2020-05-11,0.014795409550825252,3948.0,94.5,0.25,107.89999999999986,0.24000000000000374
Baltimore,3,2020-05-12,0.013101633359876037,4051.0,106.0,12.5,102.72499999999992,0.31437499999999585
Baltimore,3,2020-05-13,-0.0027769906577627544,4160.0,119.5,6.75,99.39999999999986,0.4431249999999925
Baltimore,3,2020-05-14,-0.008611917918793876,4290.0,119.5,5.0,97.84999999999992,0.4462500000000038
Baltimore,3,2020-05-15,-0.004267967232207808,4399.0,129.5,-3.5,99.27500000000008,0.30250000000000377
Baltimore,3,2020-05-16,0.00847078073375569,4549.0,112.5,-14.75,100.4250000000002,0.15124999999999356
Baltimore,3,2020-05-17,0.017414669032990847,4624.0,100.0,17.75,96.77500000000008,0.039375000000001485
Baltimore,3,2020-05-18,0.014409974172325042,4749.0,148.0,19.0,95.375,-0.07562499999999624
Baltimore,3,2020-05-19,0.016328284591963785,4920.0,138.0,-20.25,99.9250000000002,-0.3237500000000065
Baltimore,3,2020-05-20,0.01577352132068345,5025.0,107.5,-32.75,104.375,-0.6581250000000008
Baltimore,3,2020-05-21,0.020509728858096862,5135.0,72.5,-15.0,105.25,-0.8506249999999849
Baltimore,3,2020-05-22,0.01812228112668572,5170.0,77.5,14.5,109.125,-0.763124999999985
Baltimore,3,2020-05-23,0.015336925440039388,5290.0,101.5,7.75,111.8249999999998,-0.5706250000000008
Baltimore,3,2020-05-24,0.016034147424394143,5373.0,93.0,-19.5,109.8000000000002,-0.5118750000000031
Baltimore,3,2020-05-25,0.021991920593844104,5476.0,62.5,-25.0,106.09999999999992,-0.6131249999999906
Baltimore,3,2020-05-26,0.01824302637458956,5498.0,43.0,13.75,102.9499999999998,-0.7518750000000065
Baltimore,3,2020-05-27,0.012032877210119098,5562.0,90.0,42.75,102.82500000000029,-0.7031250000000224
Baltimore,3,2020-05-28,0.011020299982896817,5678.0,128.5,24.25,101.90000000000008,-0.6012500000000043
Baltimore,3,2020-05-29,0.020276926327597013,5819.0,138.5,-2.75,97.4499999999998,-0.7949999999999928
Baltimore,3,2020-05-30,0.024067086329528,5955.0,123.0,16.75,93.02500000000008,-1.2306249999999974
Baltimore,3,2020-05-31,0.02426475137851181,6065.0,172.0,18.5,90.20000000000029,-1.5762500000000044
Baltimore,3,2020-06-01,0.020817788385779322,6299.0,160.0,-46.5,89.90000000000009,-1.9118750000000089
Baltimore,3,2020-06-02,0.007609903108043428,6385.0,79.0,-57.25,89.39999999999964,-2.3418750000000044
Baltimore,3,2020-06-03,0.008001643421983291,6457.0,45.5,-6.25,87.375,-2.530624999999997
Baltimore,3,2020-06-04,0.0095437200114225,6476.0,66.5,32.25,85.22500000000036,-2.4399999999999857
Baltimore,3,2020-06-05,0.01935935324246261,6590.0,110.0,7.5,84.39999999999964,-2.3199999999999816
Baltimore,3,2020-06-06,0.023431852813274867,6696.0,81.5,-25.5,84.67499999999973,-2.339375000000006
Baltimore,3,2020-06-07,0.021491868268600466,6753.0,59.0,-16.0,83.4250000000002,-2.4237500000000183
Baltimore,3,2020-06-08,0.017609260834834405,6814.0,49.5,-4.0,80.07500000000027,-2.359375
Baltimore,3,2020-06-09,0.011121471766280021,6852.0,51.0,8.5,75.0,-2.1431249999999973
Baltimore,3,2020-06-10,0.019636020559921245,6916.0,66.5,8.25,71.5749999999998,-1.9206250000000065
Baltimore,3,2020-06-11,0.0260650528486734,6985.0,67.5,-2.75,66.32499999999982,-1.8337500000000089
Baltimore,3,2020-06-12,0.0258023260844477,7051.0,61.0,-8.75,60.94999999999982,-1.8368749999999971
Baltimore,3,2020-06-13,0.01668750462179011,7107.0,50.0,-7.5,59.45000000000028,-1.7699999999999931
Baltimore,3,2020-06-14,0.01547256268078666,7151.0,46.0,-0.75,58.85000000000037,-1.634375000000011
Baltimore,3,2020-06-15,0.01507465472555147,7199.0,48.5,9.5,57.4000000000001,-1.5356250000000042
Baltimore,3,2020-06-16,0.013403048049510613,7248.0,65.0,6.5,54.79999999999972,-1.5131249999999792
Baltimore,3,2020-06-17,0.01218148241747406,7329.0,61.5,-14.0,52.9749999999999,-1.5074999999999932
Baltimore,3,2020-06-18,0.012536002782503025,7371.0,37.0,-3.5,52.0,-1.4231250000000155
Baltimore,3,2020-06-19,0.010494329917557946,7403.0,54.5,15.0,52.75,-1.1956250000000066
Baltimore,3,2020-06-20,0.005437094885854394,7480.0,67.0,-1.0,53.6500000000001,-0.9387499999999928
Baltimore,3,2020-06-21,0.003057420066380871,7537.0,52.5,-9.0,53.0999999999999,-0.6762499999999929
Baltimore,3,2020-06-22,0.005784991559850245,7585.0,49.0,-9.5,52.7249999999999,-0.3137499999999929
Baltimore,3,2020-06-23,0.007252309495874187,7635.0,33.5,-5.75,53.25,0.0018750000000071765
Baltimore,3,2020-06-24,0.009979880989343558,7652.0,37.5,12.25,53.9749999999999,0.20749999999999355
Baltimore,3,2020-06-25,0.006154106309143972,7710.0,58.0,3.75,54.2249999999999,0.4537499999999799
Baltimore,3,2020-06-26,0.006566410867349891,7768.0,45.0,-9.25,54.32500000000028,0.7681249999999867
Baltimore,3,2020-06-27,0.011538475989283294,7800.0,39.5,9.75,53.4749999999999,1.0587500000000094
Baltimore,3,2020-06-28,0.01969689914725326,7847.0,64.5,14.75,53.0999999999999,1.3225000000000255
Baltimore,3,2020-06-29,0.02292922263076364,7929.0,69.0,-4.5,54.1500000000001,1.5750000000000004
Baltimore,3,2020-06-30,0.014546265244104146,7985.0,55.5,-4.5,54.875,1.778124999999989
Baltimore,3,2020-07-01,0.0026120786871739127,8040.0,60.0,8.0,55.9749999999999,1.9775000000000096
Baltimore,3,2020-07-02,0.0036602705926647955,8105.0,71.5,2.25,58.75,2.228749999999992
Baltimore,3,2020-07-03,0.013379410558104286,8183.0,64.5,-10.25,61.72500000000037,2.4831249999999847
Baltimore,3,2020-07-04,0.02972312605374994,8234.0,51.0,-7.0,64.875,2.7306250000000207
Baltimore,3,2020-07-05,0.039947018009230444,8285.0,50.5,-1.5,69.52499999999964,3.0712500000000325
Baltimore,3,2020-07-06,0.04121197123147322,8335.0,48.0,1.75,73.39999999999964,3.4681249999999864
Baltimore,3,2020-07-07,0.03460179230423778,8381.0,54.0,5.0,76.72500000000036,3.823124999999982
Baltimore,3,2020-07-08,0.029418616969960322,8443.0,58.0,7.5,81.15000000000055,4.138125000000014
Baltimore,3,2020-07-09,0.0234205294574444,8497.0,69.0,15.5,86.59999999999944,4.373125000000004
Baltimore,3,2020-07-10,0.021140421150711772,8581.0,89.0,19.5,90.9250000000002,4.5837499999999975
Baltimore,3,2020-07-11,0.01766446717074378,8675.0,108.0,9.75,94.9250000000002,4.814375000000006
Baltimore,3,2020-07-12,0.01800459093280201,8797.0,108.5,-5.75,100.04999999999927,4.956875000000026
Baltimore,3,2020-07-13,0.01800716879006958,8892.0,96.5,11.0,105.25,5.004375000000005
Baltimore,3,2020-07-14,,,,,,
Baltimore,4,2020-02-13,,,,,,
Baltimore,4,2020-02-14,,,,,,
Baltimore,4,2020-02-15,,,,,,
Baltimore,4,2020-02-16,,,,,,
Baltimore,4,2020-02-17,,,,,,
Baltimore,4,2020-02-18,,,,,,
Baltimore,4,2020-02-19,,,,,,
Baltimore,4,2020-02-20,,,,,,
Baltimore,4,2020-02-21,,,,,,
Baltimore,4,2020-02-22,,,,,,
Baltimore,4,2020-02-23,,,,,,
Baltimore,4,2020-02-24,,0.0,0.0,0.0,0.0,0.005625000000000001
Baltimore,4,2020-02-25,,0.0,0.0,0.0,0.0,0.0075000000000000015
Baltimore,4,2020-02-26,0.013529576948261847,0.0,0.0,0.0,0.0,0.010625
Baltimore,4,2020-02-27,0.008381573867123208,0.0,0.0,0.0,0.0,0.01625
Baltimore,4,2020-02-28,0.012034774331824004,0.0,0.0,0.0,0.0,0.023750000000000004
Baltimore,4,2020-02-29,0.00927179297823055,0.0,0.0,0.0,0.0,0.029375000000000012
Baltimore,4,2020-03-01,0.014247139003605375,0.0,0.0,0.0,0.0,0.03562500000000001
Baltimore,4,2020-03-02,0.00790777091956779,0.0,0.0,0.0,0.025,0.049375
Baltimore,4,2020-03-03,0.013360311446463043,0.0,0.0,0.0,0.07500000000000001,0.06875
Baltimore,4,2020-03-04,0.006700590506772072,0.0,0.0,0.0,0.1,0.08750000000000001
Baltimore,4,2020-03-05,0.010292806850373008,0.0,0.0,0.0,0.125,0.10625
Baltimore,4,2020-03-06,0.0068232186084067024,0.0,0.0,0.0,0.17500000000000004,0.14062500000000006
Baltimore,4,2020-03-07,0.010083481273208692,0.0,0.0,0.0,0.25,0.19750000000000004
Baltimore,4,2020-03-08,0.012756359394047418,0.0,0.0,0.0,0.4,0.2675
Baltimore,4,2020-03-09,0.01291318683665442,0.0,0.0,0.0,0.55,0.34187500000000004
Baltimore,4,2020-03-10,0.018712659216199173,0.0,0.0,0.25,0.6250000000000001,0.4068750000000001
Baltimore,4,2020-03-11,0.014111015620341307,0.0,0.5,0.5,0.8,0.4756250000000002
Baltimore,4,2020-03-12,0.0085273610052689,1.0,1.0,0.0,1.1749999999999998,0.5793750000000001
Baltimore,4,2020-03-13,0.0002643360820497467,2.0,0.5,-0.25,1.575,0.71875
Baltimore,4,2020-03-14,0.0013238206949559076,2.0,0.5,0.25,1.925,0.8800000000000003
Baltimore,4,2020-03-15,0.005120573307025671,3.0,1.0,0.5,2.325,1.0500000000000005
Baltimore,4,2020-03-16,0.008111264168859043,4.0,1.5,1.0,3.3000000000000007,1.234375
Baltimore,4,2020-03-17,0.007632366788726088,6.0,3.0,0.75,4.6000000000000005,1.4281250000000003
Baltimore,4,2020-03-18,0.009525215840900303,10.0,3.0,-0.75,6.1000000000000005,1.55375
Baltimore,4,2020-03-19,0.028106256601088748,12.0,1.5,0.25,7.574999999999998,1.7137499999999997
Baltimore,4,2020-03-20,0.040999398575645725,13.0,3.5,3.0,8.700000000000001,2.043125
Baltimore,4,2020-03-21,0.03716110299598931,19.0,7.5,2.25,10.325000000000003,2.363750000000001
Baltimore,4,2020-03-22,0.01656119352802702,28.0,8.0,-0.25,12.874999999999995,2.586250000000001
Baltimore,4,2020-03-23,0.0028614576910694235,35.0,7.0,0.0,15.975,2.7843750000000003
Baltimore,4,2020-03-24,0.004226316985778423,42.0,8.0,6.25,19.400000000000006,2.98
Baltimore,4,2020-03-25,0.007593363935798193,51.0,19.5,9.0,22.825,3.135
Baltimore,4,2020-03-26,0.018000425783084594,81.0,26.0,5.25,26.85,3.21875
Baltimore,4,2020-03-27,0.01831738708477297,103.0,30.0,1.75,30.700000000000006,3.269375
Baltimore,4,2020-03-28,0.02657052826671911,141.0,29.5,-3.75,32.099999999999994,3.2687499999999994
Baltimore,4,2020-03-29,0.02800456674844849,162.0,22.5,1.5,37.39999999999999,3.2649999999999992
Baltimore,4,2020-03-30,0.025913127299689226,186.0,32.5,14.5,45.5,3.3300000000000005
Baltimore,4,2020-03-31,0.01342960417749413,227.0,51.5,15.25,50.475000000000016,3.4268750000000017
Baltimore,4,2020-04-01,0.0021682396419453074,289.0,63.0,8.75,54.95000000000002,3.4693750000000025
Baltimore,4,2020-04-02,-0.0005046384788934128,353.0,69.0,3.0,59.17499999999998,3.3906250000000013
Baltimore,4,2020-04-03,-0.0033202173077948515,427.0,69.0,6.25,63.52500000000001,3.2775000000000007
Baltimore,4,2020-04-04,-0.004399675186378406,491.0,81.5,4.75,66.125,3.201875
Baltimore,4,2020-04-05,-0.007097734549482774,590.0,78.5,-25.25,68.25,3.125624999999999
Baltimore,4,2020-04-06,0.0007282552883321321,648.0,31.0,15.25,70.42500000000003,3.060000000000002
Baltimore,4,2020-04-07,0.003500268943892355,652.0,109.0,66.25,71.02499999999998,3.0643750000000005
Baltimore,4,2020-04-08,0.010520516358612918,866.0,163.5,-3.0,73.25,2.8987499999999997
Baltimore,4,2020-04-09,0.014860236901998468,979.0,103.0,-33.25,76.22500000000002,2.419375
Baltimore,4,2020-04-10,0.014374010098511284,1072.0,97.0,-5.25,79.87500000000007,2.004374999999999
Baltimore,4,2020-04-11,0.010704980020653681,1173.0,92.5,-1.5,82.10000000000002,1.81375
Baltimore,4,2020-04-12,0.012716199977931218,1257.0,94.0,-16.25,82.375,1.7500000000000004
Baltimore,4,2020-04-13,0.009599489460498212,1361.0,60.0,-16.0,84.10000000000002,1.7024999999999997
Baltimore,4,2020-04-14,0.013974274987422418,1377.0,62.0,4.75,86.19999999999995,1.681875000000002
Baltimore,4,2020-04-15,0.009869912702773093,1485.0,69.5,-10.0,88.5,1.6575000000000049
Baltimore,4,2020-04-16,0.02382083641162372,1516.0,42.0,2.25,91.45000000000003,1.5156250000000049
Baltimore,4,2020-04-17,0.03239008745595197,1569.0,74.0,20.0,93.92499999999997,1.5012500000000006
Baltimore,4,2020-04-18,0.03361224604259824,1664.0,82.0,15.75,91.52499999999998,1.5781249999999976
Baltimore,4,2020-04-19,0.026581263447298397,1733.0,105.5,7.0,88.14999999999998,1.4474999999999998
Baltimore,4,2020-04-20,0.021798561946624814,1875.0,96.0,-18.5,88.0,1.1562499999999962
Baltimore,4,2020-04-21,0.018186272996595795,1925.0,68.5,3.75,89.97500000000002,0.9512499999999949
Baltimore,4,2020-04-22,0.014661646505413423,2012.0,103.5,21.25,94.14999999999998,0.9331250000000044
Baltimore,4,2020-04-23,0.008040282762475457,2132.0,111.0,12.0,96.64999999999998,0.9187500000000032
Baltimore,4,2020-04-24,0.00870108948673037,2234.0,127.5,13.25,100.27500000000008,0.8368749999999981
Baltimore,4,2020-04-25,0.0048043499006328524,2387.0,137.5,-23.5,100.40000000000008,0.7275000000000009
Baltimore,4,2020-04-26,0.001405743065050124,2509.0,80.5,-38.25,98.90000000000008,0.5762499999999993
Baltimore,4,2020-04-27,-0.005662745287696468,2548.0,61.0,7.75,102.59999999999992,0.4706250000000015
Baltimore,4,2020-04-28,-0.008689352572374756,2631.0,96.0,19.5,104.79999999999997,0.5575000000000078
Baltimore,4,2020-04-29,-0.01227507672866768,2740.0,100.0,20.25,102.57500000000003,0.8156250000000059
Baltimore,4,2020-04-30,-0.010263005332083873,2831.0,136.5,38.0,99.77499999999986,1.01625
Baltimore,4,2020-05-01,-0.005568704185552507,3013.0,176.0,3.75,100.25,0.9818749999999942
Baltimore,4,2020-05-02,-0.0005673254786057922,3183.0,144.0,-21.75,101.5500000000002,0.6624999999999948
Baltimore,4,2020-05-03,-0.0011196450390303912,3301.0,132.5,-39.75,101.67499999999997,0.2831249999999958
Baltimore,4,2020-05-04,-0.0032303198581714963,3448.0,64.5,-46.5,102.09999999999992,0.008124999999992966
Baltimore,4,2020-05-05,-0.001211451150397632,3430.0,39.5,25.75,101.70000000000003,-0.0887500000000042
Baltimore,4,2020-05-06,-0.008503505358863541,3527.0,116.0,39.25,101.29999999999997,0.01000000000000263
Baltimore,4,2020-05-07,-0.00818569261786891,3662.0,118.0,-39.25,102.90000000000008,-0.10749999999999282
Baltimore,4,2020-05-08,-0.00861284396200012,3763.0,37.5,-34.25,104.85000000000014,-0.381249999999994
Baltimore,4,2020-05-09,-0.0013648870390396393,3737.0,49.5,34.0,107.45000000000003,-0.3018749999999951
Baltimore,4,2020-05-10,-0.0025136234453942484,3862.0,105.5,22.5,109.34999999999992,0.048750000000007176
Baltimore,4,2020-05-11,-0.004349731369739874,3948.0,94.5,0.25,107.89999999999986,0.24000000000000374
Baltimore,4,2020-05-12,0.0034762584680750447,4051.0,106.0,12.5,102.72499999999992,0.31437499999999585
Baltimore,4,2020-05-13,0.011852864987702046,4160.0,119.5,6.75,99.39999999999986,0.4431249999999925
Baltimore,4,2020-05-14,0.01853829928182283,4290.0,119.5,5.0,97.84999999999992,0.4462500000000038
Baltimore,4,2020-05-15,0.012841900306388808,4399.0,129.5,-3.5,99.27500000000008,0.30250000000000377
Baltimore,4,2020-05-16,0.012399770788407047,4549.0,112.5,-14.75,100.4250000000002,0.15124999999999356
Baltimore,4,2020-05-17,0.006276539795983864,4624.0,100.0,17.75,96.77500000000008,0.039375000000001485
Baltimore,4,2020-05-18,0.00352035575358046,4749.0,148.0,19.0,95.375,-0.07562499999999624
Baltimore,4,2020-05-19,-0.008157424945520292,4920.0,138.0,-20.25,99.9250000000002,-0.3237500000000065
Baltimore,4,2020-05-20,-0.013441551409922993,5025.0,107.5,-32.75,104.375,-0.6581250000000008
Baltimore,4,2020-05-21,-0.014990022927366464,5135.0,72.5,-15.0,105.25,-0.8506249999999849
Baltimore,4,2020-05-22,-0.0076519627716512524,5170.0,77.5,14.5,109.125,-0.763124999999985
Baltimore,4,2020-05-23,0.0009091074100164936,5290.0,101.5,7.75,111.8249999999998,-0.5706250000000008
Baltimore,4,2020-05-24,0.01731869501309534,5373.0,93.0,-19.5,109.8000000000002,-0.5118750000000031
Baltimore,4,2020-05-25,0.01951352719310738,5476.0,62.5,-25.0,106.09999999999992,-0.6131249999999906
Baltimore,4,2020-05-26,0.022520899107403805,5498.0,43.0,13.75,102.9499999999998,-0.7518750000000065
