location_name,time,median_pm10,min_pm10,max_pm10,median_pm25,min_pm25,max_pm25,median_no2,median_co,latitude,longitude,Province_State,covid_cases,covid_cases_first_derivative,covid_cases_second_derivative,covid_cases_first_derivative_smooth,covid_cases_second_derivative_smooth,outbreak_phase,population,density,state,is_quarentined
Chicago,2020-05-23,12.0,5.0,20.0,33.0,2.0,76.0,3.8,1.9,41.85003,-87.65005,Illinois,70417.0,1530.5,-46.5,1157.2999999999956,-31.9375,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-24,12.0,9.0,25.0,33.0,3.0,84.0,3.8,2.6,41.85003,-87.65005,Illinois,72010.0,1340.0,-313.0,1125.3499999999985,-46.71249999999782,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-25,13.0,10.0,21.0,29.0,1.0,76.0,4.7,2.6,41.85003,-87.65005,Illinois,73097.0,904.5,-314.0,1063.875,-50.92499999999927,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-26,13.0,10.0,24.0,38.0,9.0,78.0,3.8,1.7,41.85003,-87.65005,Illinois,73819.0,712.0,-80.5,1023.5,-33.96249999999782,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-27,15.0,10.0,25.0,40.0,3.0,74.0,6.0,1.9,41.85003,-87.65005,Illinois,74521.0,743.5,80.25,995.9500000000044,-31.212500000001455,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-28,11.0,5.0,28.0,24.0,1.0,75.0,10.2,2.2,41.85003,-87.65005,Illinois,75306.0,872.5,81.5,961.0749999999971,-37.16250000000218,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-29,13.0,8.0,25.0,22.0,3.0,85.0,7.5,2.2,41.85003,-87.65005,Illinois,76266.0,906.5,-21.5,921.625,-40.71249999999782,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-30,9.0,5.0,11.0,18.0,1.0,65.0,2.8,1.4,41.85003,-87.65005,Illinois,77119.0,829.5,-109.25,879.6500000000015,-47.16250000000218,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-05-31,7.0,3.0,15.0,13.0,1.0,61.0,1.9,0.6,41.85003,-87.65005,Illinois,77925.0,688.0,22.25,827.2999999999956,-51.537499999998545,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-01,19.0,7.0,30.0,22.0,2.0,73.0,10.2,2.0,41.85003,-87.65005,Illinois,78495.0,874.0,83.25,776.5750000000044,-52.88749999999709,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-02,27.0,13.0,59.0,33.0,1.0,72.0,6.0,2.5,41.85003,-87.65005,Illinois,79673.0,854.5,-177.0,721.5250000000015,-58.25000000000364,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-03,16.0,9.0,53.0,26.0,2.0,98.0,5.6,2.0,41.85003,-87.65005,Illinois,80204.0,520.0,-142.25,660.0749999999971,-56.01250000000073,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-04,20.0,13.0,42.0,35.0,4.0,93.0,8.4,2.5,41.85003,-87.65005,Illinois,80713.0,570.0,42.75,609.5,-40.36249999999927,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-05,16.0,11.0,26.0,34.0,4.0,78.0,11.4,3.3,41.85003,-87.65005,Illinois,81344.0,605.5,-14.25,579.3499999999985,-24.974999999998545,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-06,12.0,7.0,22.0,26.0,1.0,114.0,2.9,2.3,41.85003,-87.65005,Illinois,81924.0,541.5,-79.0,559.5500000000029,-20.062499999996362,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-07,12.0,7.0,18.0,25.0,3.0,63.0,1.9,1.6,41.85003,-87.65005,Illinois,82427.0,447.5,-59.75,539.2250000000058,-23.962500000001455,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-08,21.0,10.0,40.0,30.0,1.0,80.0,4.0,1.8,41.85003,-87.65005,Illinois,82819.0,422.0,-32.25,511.625,-27.80000000000291,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-09,21.0,6.0,48.0,30.0,3.0,94.0,3.8,1.7,41.85003,-87.65005,Illinois,83271.0,383.0,-34.25,483.625,-25.912499999998545,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-10,13.0,6.0,58.0,24.0,3.0,135.0,3.8,1.8,41.85003,-87.65005,Illinois,83585.0,353.5,-25.5,459.8000000000029,-21.287500000002183,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-11,14.0,10.0,80.0,18.0,3.0,67.0,8.4,2.2,41.85003,-87.65005,Illinois,83978.0,332.0,-26.0,441.04999999999563,-24.48750000000291,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-12,8.0,2.0,20.0,23.0,1.0,80.0,2.8,1.5,41.85003,-87.65005,Illinois,84249.0,301.5,-1.75,410.8249999999971,-28.88749999999709,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-13,7.0,4.0,10.0,15.0,2.0,55.0,1.9,1.4,41.85003,-87.65005,Illinois,84581.0,328.5,0.0,383.27500000000146,-17.849999999998545,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-14,8.0,5.0,20.0,18.0,2.0,59.0,1.9,0.9,41.85003,-87.65005,Illinois,84906.0,301.5,-6.25,375.125,-7.5,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-15,11.0,6.0,27.0,22.0,2.0,68.0,3.8,1.0,41.85003,-87.65005,Illinois,85184.0,316.0,17.75,368.27500000000146,-6.9375,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-16,17.0,9.0,52.0,35.0,1.0,87.0,6.5,1.7,41.85003,-87.65005,Illinois,85538.0,337.0,2.25,361.25,-7.587500000001455,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-17,18.0,14.0,39.0,47.0,16.0,90.0,6.7,1.8,41.85003,-87.65005,Illinois,85858.0,320.5,4.75,353.09999999999854,-6.674999999999272,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-18,23.0,15.0,36.0,48.0,2.0,86.0,7.5,2.4,41.85003,-87.65005,Illinois,86179.0,346.5,16.25,347.90000000000146,-4.212499999997817,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-19,24.0,17.0,40.0,56.0,10.0,156.0,10.2,2.6,41.85003,-87.65005,Illinois,86551.0,353.0,-16.75,344.6750000000029,-1.4250000000029104,2.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-20,21.0,9.0,48.0,53.0,9.0,153.0,7.5,3.3,41.85003,-87.65005,Illinois,86885.0,313.0,-41.75,345.04999999999563,1.2124999999978172,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-21,10.0,8.0,14.0,34.0,5.0,76.0,3.8,1.6,41.85003,-87.65005,Illinois,87177.0,269.5,-4.75,347.09999999999854,3.287500000002183,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-22,12.0,7.0,26.0,33.0,2.0,91.0,7.5,2.2,41.85003,-87.65005,Illinois,87424.0,303.5,43.75,351.625,5.512500000000728,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-23,10.0,4.0,23.0,19.0,2.0,58.0,4.7,1.7,41.85003,-87.65005,Illinois,87784.0,357.0,64.75,358.125,5.775000000001455,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-24,10.0,8.0,23.0,24.0,2.0,70.0,7.5,2.3,41.85003,-87.65005,Illinois,88138.0,433.0,54.0,363.1750000000029,4.462499999997817,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-25,11.0,9.0,21.0,27.0,4.0,88.0,6.8,1.7,41.85003,-87.65005,Illinois,88650.0,465.0,-27.25,367.04999999999563,0.7999999999992724,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-26,14.0,10.0,30.0,30.0,1.0,72.0,13.0,2.8,41.85003,-87.65005,Illinois,89068.0,378.5,-60.75,364.77500000000146,-3.0499999999956344,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-27,13.0,10.0,20.0,27.0,2.0,64.0,3.8,1.5,41.85003,-87.65005,Illinois,89407.0,343.5,-10.5,360.95000000000437,-0.9875000000029104,3.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-28,13.0,10.0,23.0,40.0,1.0,85.0,2.8,1.3,41.85003,-87.65005,Illinois,89755.0,357.5,23.5,362.79999999999563,4.162499999998545,4.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-29,15.0,10.0,56.0,48.0,3.0,128.0,5.6,1.6,41.85003,-87.65005,Illinois,90122.0,390.5,18.5,369.27500000000146,8.275000000005093,4.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-06-30,20.0,10.0,38.0,44.0,4.0,104.0,3.8,1.9,41.85003,-87.65005,Illinois,90536.0,394.5,16.0,379.3500000000058,11.374999999996362,4.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-01,16.0,11.0,26.0,40.0,5.0,78.0,4.8,2.4,41.85003,-87.65005,Illinois,90911.0,422.5,18.5,392.0249999999942,11.499999999996362,4.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-02,18.0,12.0,51.0,41.0,4.0,83.0,5.6,2.5,41.85003,-87.65005,Illinois,91381.0,431.5,3.5,402.34999999999854,6.900000000005093,4.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-03,19.0,15.0,47.0,52.0,1.0,114.0,6.5,3.0,41.85003,-87.65005,Illinois,91774.0,429.5,-26.25,405.82500000000437,0.6749999999992724,4.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-04,15.0,11.0,61.0,58.0,13.0,299.0,2.5,2.2,41.85003,-87.65005,Illinois,92240.0,379.0,-79.5,403.6999999999971,-2.162500000002183,4.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-05,20.0,11.0,64.0,53.0,6.0,240.0,6.5,3.2,41.85003,-87.65005,Illinois,92532.0,270.5,-59.25,401.5,0.12500000000363798,5.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-06,20.0,17.0,36.0,54.0,6.0,118.0,9.4,3.4,41.85003,-87.65005,Illinois,92781.0,260.5,43.5,403.95000000000437,5.862499999999272,5.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-07,22.0,9.0,55.0,52.0,3.0,88.0,6.5,2.5,41.85003,-87.65005,Illinois,93053.0,357.5,107.75,413.22499999999854,9.524999999997817,5.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-08,15.0,11.0,30.0,36.0,1.0,86.0,7.8,2.3,41.85003,-87.65005,Illinois,93496.0,476.0,98.5,423.0,6.950000000000728,5.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-09,19.0,4.0,30.0,50.0,11.0,83.0,5.6,2.5,41.85003,-87.65005,Illinois,94005.0,554.5,45.25,427.125,1.7999999999992724,5.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-10,11.0,6.0,15.0,20.0,2.0,68.0,5.6,2.6,41.85003,-87.65005,Illinois,94605.0,566.5,-39.25,426.59999999999854,-0.2000000000007276,5.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-11,12.0,10.0,23.0,24.0,1.0,69.0,6.5,2.8,41.85003,-87.65005,Illinois,95138.0,476.0,-96.75,426.72499999999854,2.900000000001455,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-12,7.0,3.0,23.0,17.0,2.0,64.0,1.9,1.4,41.85003,-87.65005,Illinois,95557.0,373.0,-80.75,432.40000000000146,8.6875,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-13,10.0,8.0,15.0,19.0,1.0,54.0,3.8,1.4,41.85003,-87.65005,Illinois,95884.0,314.5,8.0,444.09999999999854,11.19999999999709,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-14,9.0,9.0,13.0,39.0,9.0,54.0,7.0,,41.85003,-87.65005,Illinois,96186.0,389.0,99.75,454.79999999999563,10.375000000003638,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-15,,,,,,,,,41.85003,-87.65005,Illinois,96662.0,514.0,87.5,464.8500000000058,12.912500000002183,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-16,,,,,,,,,41.85003,-87.65005,Illinois,97214.0,564.0,12.5,480.625,14.537499999994907,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-17,,,,,,,,,41.85003,-87.65005,Illinois,97790.0,539.0,-62.0,493.92499999999563,8.4375,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-18,,,,,,,,,41.85003,-87.65005,Illinois,98292.0,440.0,-79.5,497.5,2.3000000000029104,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-19,,,,,,,,,41.85003,-87.65005,Illinois,98670.0,380.0,-21.5,498.52500000000146,2.225000000002183,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-20,,,,,,,,,41.85003,-87.65005,Illinois,99052.0,397.0,78.0,501.95000000000437,6.200000000000728,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-21,,,,,,,,,41.85003,-87.65005,Illinois,99464.0,536.0,134.25,510.9250000000029,10.63749999999709,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-22,,,,,,,,,41.85003,-87.65005,Illinois,100124.0,665.5,53.75,523.2249999999985,12.07499999999709,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-23,,,,,,,,,41.85003,-87.65005,Illinois,100795.0,643.5,-42.75,535.0749999999971,12.012500000000728,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-24,,,,,,,,,41.85003,-87.65005,Illinois,101411.0,580.0,-28.75,547.25,9.25,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-25,,,,,,,,,41.85003,-87.65005,Illinois,101955.0,586.0,-26.75,553.5749999999971,5.037499999998545,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-26,,,,,,,,,41.85003,-87.65005,Illinois,102583.0,526.5,-78.5,557.3249999999971,5.350000000002183,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-27,,,,,,,,,41.85003,-87.65005,Illinois,103008.0,429.0,-15.0,564.2750000000015,9.712500000001455,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-28,,,,,,,,,41.85003,-87.65005,Illinois,103441.0,496.5,97.0,576.75,16.674999999999272,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-29,,,,,,,,,41.85003,-87.65005,Illinois,104001.0,623.0,124.75,597.625,19.0,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-30,,,,,,,,,41.85003,-87.65005,Illinois,104687.0,746.0,49.5,614.75,12.174999999999272,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-07-31,,,,,,,,,41.85003,-87.65005,Illinois,105493.0,722.0,-68.0,621.9749999999985,3.1749999999992724,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-01,,,,,,,,,41.85003,-87.65005,Illinois,106131.0,610.0,-82.0,621.0999999999985,-3.374999999996362,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-02,,,,,,,,,41.85003,-87.65005,Illinois,106713.0,558.0,-47.25,615.2250000000058,-2.724999999998545,6.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-03,,,,,,,,,41.85003,-87.65005,Illinois,107247.0,515.5,15.5,615.6500000000015,6.712499999994179,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-04,,,,,,,,,41.85003,-87.65005,Illinois,107744.0,589.0,93.75,628.6499999999942,11.299999999999272,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-05,,,,,,,,,41.85003,-87.65005,Illinois,108425.0,703.0,99.75,638.25,7.087500000005093,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-06,,,,,,,,,41.85003,-87.65005,Illinois,109150.0,788.5,77.25,642.8250000000044,7.512500000000728,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-07,,,,,,,,,41.85003,-87.65005,Illinois,110002.0,857.5,-33.0,653.2750000000015,7.94999999999709,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-08,,,,,,,,,41.85003,-87.65005,Illinois,110865.0,722.5,-158.0,658.7249999999985,4.549999999999272,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-09,,,,,,,,,41.85003,-87.65005,Illinois,111447.0,541.5,-102.0,662.375,3.0,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-10,,,,,,,,,41.85003,-87.65005,Illinois,111948.0,518.5,3.25,664.7249999999985,3.525000000001455,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-11,,,,,,,,,41.85003,-87.65005,Illinois,112484.0,548.0,66.75,669.4250000000029,9.725000000002183,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-12,,,,,,,,,41.85003,-87.65005,Illinois,113044.0,652.0,146.0,684.1750000000029,14.224999999998545,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-13,,,,,,,,,41.85003,-87.65005,Illinois,113788.0,840.0,63.0,697.875,10.337499999997817,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-14,,,,,,,,,41.85003,-87.65005,Illinois,114724.0,778.0,-111.0,704.8499999999985,2.6999999999970896,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-15,,,,,,,,,41.85003,-87.65005,Illinois,115344.0,618.0,-70.0,703.2749999999942,-2.1749999999992724,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-16,,,,,,,,,41.85003,-87.65005,Illinois,115960.0,638.0,-6.25,700.5,-5.249999999996362,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-17,,,,,,,,,41.85003,-87.65005,Illinois,116620.0,605.5,29.0,692.7750000000015,-7.787499999998545,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-18,,,,,,,,,41.85003,-87.65005,Illinois,117171.0,696.0,93.75,684.9250000000029,-4.075000000000728,7.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-19,,,,,,,,,41.85003,-87.65005,Illinois,118012.0,793.0,60.0,684.625,4.187499999996362,8.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-20,,,,,,,,,41.85003,-87.65005,Illinois,118757.0,816.0,56.0,693.2999999999956,9.537500000002183,8.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-21,,,,,,,,,41.85003,-87.65005,Illinois,119644.0,905.0,8.0,703.7000000000044,3.8625000000029104,8.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-22,,,,,,,,,41.85003,-87.65005,Illinois,120567.0,832.0,-125.0,701.0250000000015,-4.650000000005093,8.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-23,,,,,,,,,41.85003,-87.65005,Illinois,121308.0,655.0,-137.25,694.3999999999942,-11.5625,8.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-24,,,,,,,,,41.85003,-87.65005,Illinois,121877.0,557.5,-3.75,677.9000000000015,-3.5874999999941792,8.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-25,,,,,,,,,41.85003,-87.65005,Illinois,122423.0,647.5,38.25,687.2250000000058,21.76249999999709,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-26,,,,,,,,,41.85003,-87.65005,Illinois,123172.0,634.0,26.5,721.4249999999956,20.312499999996362,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-27,,,,,,,,,41.85003,-87.65005,Illinois,123691.0,700.5,41.25,727.8499999999985,0.6500000000050932,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-28,,,,,,,,,41.85003,-87.65005,Illinois,124573.0,716.5,7.25,722.7250000000058,-7.537499999998545,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-29,,,,,,,,,41.85003,-87.65005,Illinois,125124.0,715.0,5.0,712.7750000000015,-15.062500000003638,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-30,,,,,,,,,41.85003,-87.65005,Illinois,126003.0,726.5,-110.25,692.5999999999985,-19.350000000002183,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-08-31,,,,,,,,,41.85003,-87.65005,Illinois,126577.0,494.5,-103.5,674.0749999999971,-15.825000000000728,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-01,,,,,,,,,41.85003,-87.65005,Illinois,126992.0,519.5,7.75,660.9499999999971,-10.0,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-02,,,,,,,,,41.85003,-87.65005,Illinois,127616.0,510.0,222.5,654.0749999999971,-5.874999999996362,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-03,,,,,,,,,41.85003,-87.65005,Illinois,128012.0,964.5,396.0,649.2000000000044,-4.849999999998545,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-04,,,,,,,,,41.85003,-87.65005,Illinois,129545.0,1302.0,-99.0,644.375,-7.48750000000291,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-05,,,,,,,,,41.85003,-87.65005,Illinois,130616.0,766.5,-399.5,634.2249999999985,-8.774999999997817,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-06,,,,,,,,,41.85003,-87.65005,Illinois,131078.0,503.0,-134.75,626.8250000000044,-4.92500000000291,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-07,,,,,,,,,41.85003,-87.65005,Illinois,131622.0,497.0,-56.75,624.3749999999927,-2.462500000001455,9.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-08,,,,,,,,,41.85003,-87.65005,Illinois,132072.0,389.5,-25.75,621.9000000000015,0.6750000000065484,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-09,,,,,,,,,41.85003,-87.65005,Illinois,132401.0,445.5,126.5,625.7250000000058,2.599999999994907,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-10,,,,,,,,,41.85003,-87.65005,Illinois,132963.0,642.5,124.5,627.0999999999913,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-11,,,,,,,,,41.85003,-87.65005,Illinois,133686.0,694.5,-42.5,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-12,,,,,,,,,41.85003,-87.65005,Illinois,134352.0,557.5,-116.75,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-13,,,,,,,,,41.85003,-87.65005,Illinois,134801.0,461.0,-56.5,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-14,,,,,,,,,41.85003,-87.65005,Illinois,135274.0,444.5,12.5,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-15,,,,,,,,,41.85003,-87.65005,Illinois,135690.0,486.0,103.5,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-16,,,,,,,,,41.85003,-87.65005,Illinois,136246.0,651.5,90.5,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-17,,,,,,,,,41.85003,-87.65005,Illinois,136993.0,667.0,70.0,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-18,,,,,,,,,41.85003,-87.65005,Illinois,137580.0,791.5,43.5,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-19,,,,,,,,,41.85003,-87.65005,Illinois,138576.0,754.0,-139.75,,,10.0,8675982.0,4612.0,Illinois,1.0
Chicago,2020-09-20,,,,,,,,,41.85003,-87.65005,Illinois,139088.0,512.0,-242.0,,,10.0,8675982.0,4612.0,Illinois,1.0
Springfield,2019-12-30,,,,17.0,2.0,66.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2019-12-31,,,,20.0,4.0,89.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-01,,,,15.0,3.0,100.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-02,,,,26.0,1.0,107.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-03,,,,43.0,3.0,86.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-04,,,,33.0,2.0,89.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-05,,,,21.0,1.0,79.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-06,,,,18.0,2.0,77.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-07,,,,25.0,3.0,87.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-08,,,,16.0,1.0,99.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-09,,,,22.0,1.0,128.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-10,,,,22.0,3.0,96.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-11,,,,14.0,2.0,93.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-12,,,,27.0,4.0,64.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-13,,,,30.0,2.0,91.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-14,,,,45.0,5.0,100.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-15,,,,44.0,4.0,73.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-16,,,,29.0,1.0,68.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-17,,,,26.0,2.0,98.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-18,,,,23.0,3.0,103.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-19,,,,38.0,6.0,96.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-20,,,,43.0,1.0,98.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-21,,,,56.0,6.0,97.0,,,39.80172,-89.64371,Illinois,,,,,,,159394.0,727.0,Illinois,0.0
Springfield,2020-01-22,,,,47.0,9.0,75.0,,,39.80172,-89.64371,Illinois,0.0,0.0,0.0,,,0.0,159394.0,727.0,Illinois,0.0
Springfield,2020-01-23,,,,43.0,14.0,75.0,,,39.80172,-89.64371,Illinois,0.0,0.0,0.0,,,0.0,159394.0,727.0,Illinois,0.0
Springfield,2020-01-24,,,,45.0,18.0,97.0,,,39.80172,-89.64371,Illinois,0.0,0.0,0.0,,,0.0,159394.0,727.0,Illinois,0.0
Springfield,2020-01-25,,,,30.0,1.0,101.0,,,39.80172,-89.64371,Illinois,0.0,0.0,0.0,,,0.0,159394.0,727.0,Illinois,0.0
